text,rating,review_date,verified_purchase,helpful_votes,label
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.5 stars.,3.5,2025-04-05 22:11:49.769371,True,4,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.8 stars.,2.8,2025-02-08 22:11:49.769379,False,2,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.9 stars.,4.9,2025-05-01 22:11:49.769387,True,16,high_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.0 stars.,4.0,2025-10-04 22:11:49.769395,False,3,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.5 stars.,3.5,2025-03-11 22:11:49.769402,False,14,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.3 stars.,2.3,2025-03-24 22:11:49.769409,False,13,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.4 stars.,2.4,2025-02-10 22:11:49.769417,True,19,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.0 stars.,1.0,2025-02-02 22:11:49.769425,False,2,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.4 stars.,3.4,2025-09-20 22:11:49.769436,False,16,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.8 stars.,3.8,2025-03-15 22:11:49.769443,False,17,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.9 stars.,4.9,2025-05-06 22:11:49.769451,False,15,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.3 stars.,1.3,2025-08-12 22:11:49.769458,True,18,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.9 stars.,2.9,2025-08-15 22:11:49.769466,False,15,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.3 stars.,2.3,2025-03-24 22:11:49.769473,False,11,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.3 stars.,2.3,2025-07-08 22:11:49.769481,True,10,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.7 stars.,1.7,2025-11-11 22:11:49.769488,False,11,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.7 stars.,4.7,2025-03-09 22:11:49.769499,True,3,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.1 stars.,2.1,2025-08-21 22:11:49.769507,True,19,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.4 stars.,2.4,2025-02-14 22:11:49.769514,True,10,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.1 stars.,4.1,2025-07-27 22:11:49.769522,False,1,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.4 stars.,3.4,2025-07-19 22:11:49.769529,True,5,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.2 stars.,4.2,2025-07-17 22:11:49.769537,True,3,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.4 stars.,1.4,2025-01-24 22:11:49.769545,True,3,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.2 stars.,1.2,2025-08-24 22:11:49.769554,False,11,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.9 stars.,3.9,2025-03-16 22:11:49.769562,True,10,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.0 stars.,4.0,2025-07-09 22:11:49.769569,False,16,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.2 stars.,4.2,2025-06-02 22:11:49.769577,True,7,high_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.9 stars.,4.9,2025-03-27 22:11:49.769584,False,9,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.6 stars.,4.6,2025-09-25 22:11:49.769592,True,13,high_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.1 stars.,3.1,2025-01-07 22:11:49.769600,False,18,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.6 stars.,2.6,2025-06-16 22:11:49.769611,False,12,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.3 stars.,1.3,2025-01-09 22:11:49.769619,False,17,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.4 stars.,2.4,2025-01-31 22:11:49.769626,False,15,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.1 stars.,2.1,2025-01-25 22:11:49.769634,True,9,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.2 stars.,3.2,2025-08-23 22:11:49.769641,False,14,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.3 stars.,4.3,2025-07-13 22:11:49.769652,False,4,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.8 stars.,3.8,2025-05-07 22:11:49.769660,False,20,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.0 stars.,2.0,2025-04-01 22:11:49.769667,False,11,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.1 stars.,3.1,2025-01-19 22:11:49.769675,True,10,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.9 stars.,4.9,2025-03-27 22:11:49.769686,True,15,high_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.0 stars.,2.0,2025-03-19 22:11:49.769694,True,18,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 2.0 stars.,2.0,2025-06-10 22:11:49.769702,True,9,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.6 stars.,1.6,2025-04-12 22:11:49.769709,True,4,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.0 stars.,3.0,2025-03-06 22:11:49.769717,False,2,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 1.2 stars.,1.2,2025-07-22 22:11:49.769725,False,0,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 3.2 stars.,3.2,2025-02-07 22:11:49.769732,True,9,low_quality
This is a customer review for BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats. The product was rated 4.2 stars.,4.2,2025-07-28 22:11:49.769740,False,1,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.1 stars.,4.1,2025-09-16 22:11:49.769748,True,14,high_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.7 stars.,2.7,2025-10-25 22:11:49.769756,True,16,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.8 stars.,3.8,2025-04-20 22:11:49.769785,True,12,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.4 stars.,2.4,2025-03-27 22:11:49.769793,False,17,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.2 stars.,4.2,2025-12-23 22:11:49.769801,False,8,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.8 stars.,1.8,2025-01-10 22:11:49.769808,True,10,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.0 stars.,4.0,2025-10-09 22:11:49.769816,False,12,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.0 stars.,4.0,2025-09-12 22:11:49.769827,True,10,high_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.8 stars.,4.8,2025-09-05 22:11:49.769838,True,0,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.3 stars.,4.3,2025-11-26 22:11:49.769846,True,19,high_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.1 stars.,2.1,2025-06-26 22:11:49.769854,True,2,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.3 stars.,3.3,2025-09-08 22:11:49.769863,True,13,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.3 stars.,2.3,2025-08-31 22:11:49.769870,False,1,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.9 stars.,2.9,2025-02-02 22:11:49.769877,False,17,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.4 stars.,2.4,2025-08-12 22:11:49.769885,False,10,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.4 stars.,3.4,2025-04-20 22:11:49.769893,False,17,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.0 stars.,4.0,2025-04-22 22:11:49.769900,False,17,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.4 stars.,3.4,2025-06-22 22:11:49.769908,False,0,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.7 stars.,3.7,2025-10-06 22:11:49.769915,False,6,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.9 stars.,1.9,2025-08-15 22:11:49.769923,False,18,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 5.0 stars.,5.0,2025-06-28 22:11:49.769934,False,2,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.6 stars.,1.6,2025-12-14 22:11:49.769941,True,20,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.3 stars.,3.3,2025-03-21 22:11:49.769948,False,1,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.8 stars.,4.8,2025-12-23 22:11:49.769960,False,13,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.3 stars.,2.3,2025-03-05 22:11:49.769967,True,14,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.1 stars.,1.1,2025-03-07 22:11:49.769976,True,1,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.2 stars.,1.2,2025-03-02 22:11:49.769984,True,0,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.2 stars.,4.2,2025-03-10 22:11:49.769995,False,5,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.5 stars.,2.5,2025-08-03 22:11:49.770003,True,10,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.1 stars.,4.1,2025-11-24 22:11:49.770010,True,2,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.5 stars.,4.5,2025-03-18 22:11:49.770021,True,18,high_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.4 stars.,3.4,2025-09-02 22:11:49.770029,False,6,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.0 stars.,4.0,2025-04-01 22:11:49.770037,False,0,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.8 stars.,2.8,2025-12-20 22:11:49.770044,True,9,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.2 stars.,3.2,2025-11-21 22:11:49.770051,True,6,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.3 stars.,4.3,2025-05-21 22:11:49.770059,True,6,high_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.7 stars.,3.7,2025-12-08 22:11:49.770066,False,6,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.4 stars.,4.4,2025-10-24 22:11:49.770074,True,18,high_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.7 stars.,1.7,2025-07-12 22:11:49.770081,False,2,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.4 stars.,1.4,2025-04-12 22:11:49.770089,True,4,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.1 stars.,2.1,2025-07-08 22:11:49.770096,True,14,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.7 stars.,3.7,2025-08-06 22:11:49.770104,True,20,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.5 stars.,2.5,2025-07-03 22:11:49.770112,True,14,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.5 stars.,4.5,2025-10-12 22:11:49.770119,False,0,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.8 stars.,1.8,2025-12-12 22:11:49.770127,True,17,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.2 stars.,1.2,2025-03-23 22:11:49.770134,False,0,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 2.1 stars.,2.1,2025-09-13 22:11:49.770142,True,3,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 1.9 stars.,1.9,2025-05-05 22:11:49.770153,True,2,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 3.1 stars.,3.1,2025-08-21 22:11:49.770160,False,6,low_quality
This is a customer review for Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket. The product was rated 4.0 stars.,4.0,2025-01-25 22:11:49.770167,False,7,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.6 stars.,3.6,2025-10-04 22:11:49.770176,False,13,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.0 stars.,4.0,2025-06-13 22:11:49.770183,False,20,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.9 stars.,4.9,2025-11-13 22:11:49.770191,False,17,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.1 stars.,1.1,2025-11-22 22:11:49.770202,False,10,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.3 stars.,2.3,2025-04-28 22:11:49.770210,True,16,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.6 stars.,2.6,2025-10-08 22:11:49.770218,False,7,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.4 stars.,3.4,2025-03-28 22:11:49.770229,True,1,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.4 stars.,4.4,2025-06-08 22:11:49.770237,True,19,high_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.1 stars.,1.1,2025-12-03 22:11:49.770244,False,10,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.7 stars.,4.7,2025-04-03 22:11:49.770252,False,17,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.1 stars.,2.1,2025-09-02 22:11:49.770260,False,18,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.0 stars.,1.0,2025-06-24 22:11:49.770267,False,8,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 5.0 stars.,5.0,2025-07-09 22:11:49.770276,True,1,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.0 stars.,3.0,2025-02-13 22:11:49.770283,False,19,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.0 stars.,2.0,2025-07-22 22:11:49.770291,False,15,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.1 stars.,3.1,2025-11-13 22:11:49.770299,False,13,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.9 stars.,1.9,2025-02-16 22:11:49.770310,False,16,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 5.0 stars.,5.0,2025-02-26 22:11:49.770318,True,17,high_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.2 stars.,1.2,2025-07-05 22:11:49.770325,True,8,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.6 stars.,2.6,2025-11-14 22:11:49.770333,False,7,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.8 stars.,2.8,2025-03-31 22:11:49.770340,False,19,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.0 stars.,3.0,2025-10-09 22:11:49.770348,False,2,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.8 stars.,1.8,2025-04-10 22:11:49.770355,True,11,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.5 stars.,4.5,2025-06-24 22:11:49.770363,True,5,high_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.5 stars.,2.5,2025-10-26 22:11:49.770370,True,13,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.7 stars.,4.7,2025-03-31 22:11:49.770381,True,11,high_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.8 stars.,2.8,2025-03-23 22:11:49.770389,False,3,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.0 stars.,4.0,2025-10-07 22:11:49.770397,False,15,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.7 stars.,4.7,2025-07-16 22:11:49.770405,False,7,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.7 stars.,2.7,2025-08-27 22:11:49.770413,False,12,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.9 stars.,3.9,2025-09-25 22:11:49.770420,True,10,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.8 stars.,2.8,2025-08-19 22:11:49.770428,True,15,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.7 stars.,1.7,2025-04-28 22:11:49.770435,True,4,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 5.0 stars.,5.0,2025-10-17 22:11:49.770443,True,18,high_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.4 stars.,4.4,2025-10-13 22:11:49.770451,True,2,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.5 stars.,3.5,2025-03-16 22:11:49.770458,False,17,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.7 stars.,2.7,2025-01-19 22:11:49.770469,True,18,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.8 stars.,1.8,2025-07-27 22:11:49.770477,False,12,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.5 stars.,1.5,2025-08-10 22:11:49.770485,True,13,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.3 stars.,3.3,2025-11-08 22:11:49.770492,False,9,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.5 stars.,2.5,2025-09-06 22:11:49.770500,False,18,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.8 stars.,3.8,2025-01-08 22:11:49.770507,False,10,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.3 stars.,2.3,2025-12-04 22:11:49.770515,True,2,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.3 stars.,4.3,2025-05-22 22:11:49.770523,True,16,high_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 3.1 stars.,3.1,2025-02-03 22:11:49.770531,True,13,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.1 stars.,4.1,2025-07-24 22:11:49.770538,True,0,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.5 stars.,2.5,2025-03-20 22:11:49.770546,True,14,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 2.3 stars.,2.3,2025-11-07 22:11:49.770554,False,8,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 1.6 stars.,1.6,2025-02-23 22:11:49.770561,True,5,low_quality
This is a customer review for Rain Jacket Women Windbreaker Striped Climbing Raincoats. The product was rated 4.1 stars.,4.1,2025-10-10 22:11:49.770572,True,19,high_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.0 stars.,3.0,2025-07-08 22:11:49.770580,False,8,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.4 stars.,3.4,2025-04-29 22:11:49.770588,True,17,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.1 stars.,1.1,2025-01-11 22:11:49.770595,True,4,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.3 stars.,3.3,2025-07-07 22:11:49.770604,False,8,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.3 stars.,2.3,2025-02-27 22:11:49.770614,True,8,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.5 stars.,1.5,2025-01-05 22:11:49.770625,False,1,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.7 stars.,4.7,2025-09-07 22:11:49.770633,True,0,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.2 stars.,1.2,2025-06-28 22:11:49.770641,False,14,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.0 stars.,4.0,2025-08-08 22:11:49.770649,True,1,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.2 stars.,4.2,2025-10-23 22:11:49.770656,True,1,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.2 stars.,3.2,2025-02-18 22:11:49.770664,True,18,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.1 stars.,4.1,2025-12-11 22:11:49.770672,False,1,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.5 stars.,3.5,2025-06-17 22:11:49.770680,False,12,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.6 stars.,4.6,2025-03-27 22:11:49.770687,False,19,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.5 stars.,2.5,2025-08-17 22:11:49.770695,False,9,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 1.8 stars.,1.8,2025-04-08 22:11:49.770703,False,10,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.5 stars.,3.5,2025-02-22 22:11:49.770711,True,13,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.8 stars.,2.8,2025-11-30 22:11:49.770718,False,9,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.4 stars.,2.4,2025-02-16 22:11:49.770726,True,11,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.0 stars.,2.0,2025-06-19 22:11:49.770733,False,7,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.8 stars.,2.8,2025-11-18 22:11:49.770744,True,5,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.4 stars.,4.4,2025-06-03 22:11:49.770756,True,2,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 4.3 stars.,4.3,2025-03-26 22:11:49.770764,False,18,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 2.3 stars.,2.3,2025-11-03 22:11:49.770771,True,18,low_quality
This is a customer review for MBJ Women's Solid Short Sleeve Boat Neck V . The product was rated 3.6 stars.,3.6,2025-03-21 22:11:49.770779,True,10,low_quality
